时间,tout,two,twi,ta,tpo,tpi,tin,t排,twi无,ta无,tpo无,tpi无,twi上,twi中,twi下,ta上,ta中,ta下,tpo上,tpo中,tpo下,tpi上,tpi中,tpi下
2018-11-08 21:03:20.349,9.8048296,12.364917,17.280542999999998,17.489243000000002,17.436140333333338,17.000557666666666,16.705904999999998,17.591878,15.528563,15.025552,14.834889000000002,16.5868,17.965296,17.188013,16.68832,17.563802,17.740704,17.163223000000002,17.823072,17.587679,16.89767,16.853555,17.500226,16.647892000000002
2018-11-08 21:04:20.349,9.989794,12.319317999999999,17.281202666666665,17.45180866666667,17.448254000000002,17.034707,16.716564,17.550507,15.527567999999999,15.007220000000002,14.771388,16.719867999999998,17.965296,17.189002,16.68931,17.535167,17.686535,17.133724,17.875349,17.629126,16.840287,16.904158,17.598605,16.601357999999998
2018-11-08 21:05:20.349,9.9926992,12.290569999999999,17.282191,17.484622333333334,17.419042666666666,17.021800666666667,16.758231,17.633248000000002,15.529557,14.999502,14.763451000000002,16.550974,17.959351,17.192961999999998,16.69426,17.571701,17.748442,17.133724,17.781444,17.614973000000003,16.860711,16.853555,17.5417,16.670147
2018-11-08 21:06:20.349,9.8455024,12.283631,17.281861000000003,17.413902999999998,17.388421666666666,16.747204,16.431678,17.555318,15.527567999999999,15.019763000000001,14.821991,16.385151,17.959351,17.192961999999998,16.693270000000002,17.483822,17.652679,17.105207999999998,17.783379999999998,17.552297,16.829588,16.636264,17.262959,16.342389
2018-11-08 21:07:20.349,10.283219,12.253892,17.281859333333333,17.442719666666665,17.401589666666666,16.926710999999997,16.722378,17.604385,15.528563,15.025552,14.811076000000002,16.570423,17.954397,17.193951000000002,16.697229999999998,17.545041,17.672992999999998,17.110125,17.786284,17.568472,16.850013,16.757312,17.497332999999998,16.525488
2018-11-08 21:08:20.349,10.157327,12.232083,17.28482933333333,17.444784666666667,17.379720666666667,16.772979000000003,16.473345000000002,17.578408,15.527567999999999,14.965734,14.757498000000002,16.351372,17.954397,17.197910999999998,16.70218,17.510482,17.705881,17.117991,17.765954,17.554319,16.818889000000002,16.63031,17.297681,16.390946
2018-11-08 21:09:20.349,10.086634,12.221179,17.28482933333333,17.41107666666667,17.366836333333335,16.80587266666667,16.489818,17.525493,15.530551999999998,14.935825,14.74956,16.434283999999998,17.954397,17.197910999999998,16.70218,17.50357,17.635268,17.094392000000003,17.784348,17.511861,16.8043,16.696788,17.363267,16.357563
2018-11-08 21:10:20.349,10.401364,12.257857000000001,17.284828,17.399230666666664,17.340427666666667,16.894974333333334,16.657455,17.502402,15.527567999999999,14.917494,14.691020000000002,16.536644,17.950434,17.1989,16.70515,17.508507,17.644941,17.044244,17.708835999999998,17.542188,16.770259,16.68885,17.485758999999998,16.510314
2018-11-08 21:11:20.349,10.243514,12.292553,17.285487666666665,17.447846666666663,17.370166333333334,17.024190666666666,16.790208,17.53319,15.527567999999999,14.958979999999999,14.774365,16.683019,17.949443,17.1989,16.70812,17.506532999999997,17.6846,17.152407,17.752401000000003,17.514894,16.843204,16.892251,17.565812,16.614508999999998
2018-11-08 21:12:20.349,10.059517999999999,12.300483,17.287136333333333,17.451500666666664,17.388957333333334,16.82604166666667,16.476252,17.538961999999998,15.529557,14.943544000000001,14.779326000000001,16.395387,17.94548,17.204839,16.71109,17.522331,17.679764000000002,17.152407,17.773699,17.542188,16.850985,16.701749,17.323723,16.452653
