时间,tout,two,twi,ta,tpo,tpi,tin,t排,twi无,ta无,tpo无,tpi无,twi上,twi中,twi下,ta上,ta中,ta下,tpo上,tpo中,tpo下,tpi上,tpi中,tpi下,twi模拟,ta模拟,tpo模拟,tpi模拟,twi无_模拟,ta无_模拟,tpo无_模拟,tpi无_模拟,ta模拟2,tpo模拟2,tpi模拟2,ta无_模拟2,tpo无_模拟2,tpi无_模拟2
2018-09-23 15:10:00.344,33.780477000000005,41.488321,25.87882533333333,25.067630666666666,24.617028,21.895174,19.633254,25.172264,26.148828,24.87423,25.022799,23.926012,26.722977,25.717119,25.19638,25.75626,25.070903,24.375729,25.366507,24.662968,23.821609,22.821638,21.9784,20.885484,26.195599296833013,24.148091826666988,23.14812492714246,19.759851905966123,26.668096248662962,26.139101687780446,25.61663911550993,20.894202832007576,23.94167586810284,22.992532180994765,19.75742109142665,25.695249126221572,25.23020314445361,20.844951828739813
2018-09-23 15:11:00.344,33.775635,41.584477,25.86595333333333,25.09927733333333,24.54262866666667,21.82117266666667,19.487904,25.125121,26.146839,24.891597,25.142855,23.84003,26.713069,25.706231,25.17856,25.902395,24.955794,24.439643,25.311325,24.515376,23.801185,22.838506,21.856873,20.768139,26.193041345625637,24.103151574412173,23.084011866907307,19.631115397258824,26.695268705024446,26.15040415684339,25.612039533931252,20.78428232346024,23.889125244731307,22.922359440271073,19.628496908084603,25.677550994187502,25.1980849878885,20.728616346372696
2018-09-23 15:12:00.344,35.241792,41.574564,25.853081333333336,25.099145999999998,24.50187366666667,21.76920833333333,19.686549,25.112613,26.145845,24.892562,25.130949,23.758142000000007,26.70118,25.694354,25.16371,25.884622,24.97514,24.437676,25.273569,24.466853,23.765199,22.767067,21.80479,20.735768,26.18994052844958,24.06736611886567,23.03499798190795,19.738161232713463,26.720570220362536,26.16236156107306,25.61102947304163,20.843102357971986,23.846299833715754,22.867778174572805,19.735378202697863,25.662984077620024,25.171745882224716,20.78130531328487
2018-09-23 15:13:00.344,33.349539,41.405051,25.83987933333333,24.994902666666665,24.438611,21.67730833333333,19.543137,25.035645,26.143856,24.870371,25.00494,23.642475,26.691272,25.681486,25.14688,25.68023,24.985781,24.318697,25.169983,24.450679,23.695171,22.601370000000006,21.737275,20.69328,26.18661480461643,24.039204443768497,22.99696795827949,19.647747640730483,26.744312417405443,26.17500290163895,25.612963281372252,20.770734251467964,23.81126347609241,22.82436489731295,19.644818678838266,25.65035313910207,25.149586364807305,20.703112221420426
2018-09-23 15:14:00.344,32.938937,41.363417,25.82832733333333,24.950417,24.38306433333333,21.618435,19.512129,24.98754,26.140872,24.831779,24.951361,23.664994,26.682354,25.672578,25.13005,25.749348,24.86777,24.234133,25.169015,24.416308,23.56387,22.56962,21.720878,20.564807,26.18321409681595,24.015649641285826,22.9649707599894,19.607322743257285,26.76673545917924,26.188034088571097,25.6168268098072,20.73264174305487,23.781721510523035,22.787667103017878,19.604263312185218,25.63883469941632,25.13017327124113,20.659493182207786
2018-09-23 15:15:00.344,35.728898,41.399104,25.81479466666667,25.008104,24.35263233333333,21.55237833333333,19.545075,24.978882,26.137889,24.752666,24.980135,23.546257,26.668483,25.660701,25.1152,25.862899,24.836816,24.324597,25.109961,24.335436,23.6125,22.530924,21.609961,20.51625,26.179874174286123,23.996461208448345,22.939347978553236,19.618005954363667,26.788039341796516,26.20143262395023,25.62253125598745,20.73271258106333,23.75587241490759,22.75690002815898,19.614827399149,25.62866139225384,25.113583227790734,20.654315492643427
2018-09-23 15:16:00.344,33.642964,41.432808,25.803242666666666,24.96398666666667,24.286085999999997,21.484455666666666,19.357089,24.873051,26.138883,24.758454,24.924571,23.476652,26.658575,25.649813,25.10134,25.868823000000006,24.814569,24.208568,25.036385,24.293989,23.527884,22.436665,21.553055,20.463647,26.17652492421396,23.977269957593503,22.912524226747376,19.48260799703817,26.80835788710927,26.214620083174246,25.628466241554516,20.631809752690707,23.730790946340186,22.72551192837332,19.479319137206907,25.621469488154112,25.099919991601748,20.548449125914665
2018-09-23 15:17:00.344,33.136491,41.522025,25.79202033333333,24.88079566666667,24.23880533333333,21.397294666666664,19.308639000000003,24.916345,26.137889,24.759419,24.935486,23.352796,26.647676,25.640905,25.08748,25.65357,24.808765,24.180052,24.979267,24.214128,23.523021,22.374156,21.443102,20.374626,26.173043324725963,23.956075403594635,22.88224583419094,19.41967302244129,26.82778574899848,26.22720829379344,25.633870179642,20.57923084349585,23.70413487670632,22.690987880546228,19.41628149150362,25.61419806106826,25.086325404638032,20.49118953030529
2018-09-23 15:18:00.344,35.71146599999999,41.481381,25.781789333333336,24.85861833333333,24.221020333333332,21.378705,19.252437,24.810514,26.136894,24.72951,24.795585,23.371221,26.640741,25.631007,25.07362,25.727625,24.747825,24.100405,25.012182,24.247488,23.403391,22.337445,21.501937,20.296733,26.16935472925412,23.933287695683866,22.849819288605318,19.360557091324814,26.84640190698564,26.239137976648923,25.638734675313763,20.530308385534354,23.6765731212632,22.654828192028962,19.357070381004558,25.60701175923583,25.072996755567303,20.437852124916663
2018-09-23 15:19:00.344,34.463199,41.551764,25.771887666666668,24.900544666666665,24.17060833333333,21.3208,19.287321,24.821097,26.134905,24.727581,24.869008,23.236106,26.631824,25.621109,25.06273,25.744411,24.816503,24.14072,24.892138,24.168638,23.451049,22.278905,21.374623,20.308872,26.1655298091749,23.91196097834351,22.820462947391054,19.367833105962017,26.86429418525345,26.25078645070634,25.64397762508335,20.52922027444481,23.65089267345047,22.622063730462536,19.36425867882649,25.59973006443036,25.060367506509944,20.432583933755506
2018-09-23 15:20:00.344,33.989651,41.605294,25.760335,24.821895666666666,24.12396766666667,21.27462,19.316391,24.772992,26.134905,24.735299,24.82039,23.21154,26.619934000000004,25.611211,25.04986,25.672331,24.736217,24.057139000000006,24.822435,24.163583,23.385885,22.171747,21.354368,20.297745000000006,26.161736887842842,23.894832095808226,22.798063773885733,19.38457722882493,26.881559005792518,26.26261298430355,25.65046827181566,20.537610559382145,23.62877013915492,22.595827499792446,19.380920656231165,25.594232295668068,25.050397885172483,20.437011221729552
2018-09-23 15:21:00.344,35.277623,41.680633,25.75274433333333,24.72923166666667,24.09302333333333,21.249854666666668,19.382283,24.731622,26.129933,24.68513,24.824359,23.320041,26.615971,25.604282,25.03798,25.530145,24.62401,24.03354,24.909564000000003,24.085744,23.283762,22.199529,21.352439,20.197596,26.158194871739518,23.883845584531695,22.785179768184985,19.43229314321337,26.898297289101468,26.275032556533255,25.65891018294127,20.570062798571392,23.61435626202339,22.580246069136315,19.428560466931398,25.58742803217244,25.04101000747336,20.46567037619806
2018-09-23 15:22:00.344,36.654688,41.720285,25.742513,24.78740666666667,24.07864133333333,21.242135333333334,19.183638,24.749902,26.132916,24.743982,24.792609,23.229964,26.609035,25.593394,25.02511,25.692079,24.635618,24.034523,24.841797,24.093831,23.300296,22.135036,21.355333,20.236037,26.1548443148459,23.87351440884378,22.771665930429567,19.29999716308448,26.91455730697757,26.287443233617157,25.66746640373275,20.476812467747152,23.59971096790705,22.563410766313147,19.296193242638225,25.584784769635075,25.035133428145482,20.368801605374287
2018-09-23 15:23:00.344,35.92742,41.73614600000001,25.73426033333333,24.74062366666667,24.051530666666665,21.201396333333328,19.2786,24.755674,26.129933,24.678376,24.844203,23.208469,26.598136,25.587455,25.01719,25.601238,24.596926,24.023707,24.810818,24.048341,23.295433,22.117176,21.296498,20.190515,26.15165808440312,23.86371926821839,22.758834393523134,19.34257941556215,26.93038100630085,26.299754275063172,25.676207487945327,20.503295104184144,23.58622841610839,22.547728460127534,19.338708412022658,25.580335176706953,25.02817844160896,20.39182439611655
2018-09-23 15:24:00.344,36.664372,41.719293,25.72600966666667,24.71977933333333,24.03806133333333,21.178733666666666,19.272786,24.716228,26.130927,24.704426,24.864047,23.154218,26.593182,25.577557,25.00729,25.443254,24.652062,24.064022,24.768221,24.029133,23.31683,22.10527,21.243451,20.18748,26.148664392418947,23.855564400861663,22.748644166982352,19.341827397555967,26.9458125545004,26.31209086464643,25.68546381136418,20.502640795367213,23.57446937371059,22.534753163712722,19.33789300550597,25.57788757880109,25.023440571048475,20.38786386384573
2018-09-23 15:25:00.344,35.683383,41.65585,25.72072866666667,24.67434833333333,23.99959266666666,21.148105666666666,19.435578,24.700835,26.130927,24.712144,24.814437,23.119416,26.588228000000004,25.574588,24.999370000000006,25.3534,24.665604,24.004041,24.680124,24.027112,23.291542,22.038793,21.225125,20.180399,26.146061811934423,23.853089024275807,22.74779161973211,19.45684797634452,26.96092246203813,26.32504518196766,25.69661778687621,20.58485755193464,23.56961918327525,22.53201006888113,19.452855245487946,25.57636482494991,25.020926930959053,20.46692263331077
2018-09-23 15:26:00.344,35.002598,41.569607,25.71280766666667,24.60020666666667,23.951461,21.144676666666665,19.426857,24.645995000000006,26.130927,24.679341,24.829320000000006,23.217681,26.582284,25.567659,24.98848,25.333652,24.494392,23.972576,24.715944,23.916924,23.221515,22.054668,21.263705,20.115657,26.143991430975785,23.856005140865022,22.75459229836457,19.47306310441717,26.97577298362844,26.338739192941325,25.709580676892468,20.601330270297684,23.56903631544581,22.53613555408225,19.469015868299678,25.575889696545172,25.020579151986407,20.480374327558685
2018-09-23 15:27:00.344,34.739193,41.656842,25.70554633333333,24.615313,23.95951166666667,21.121186,19.296042,24.638298,26.131922,24.756525,24.794593,23.143982,26.575348,25.560731,24.98056,25.339577,24.609501,23.896861,24.630751,24.004872,23.242912,21.977276,21.204871,20.181411,26.142325228454705,23.85853077245104,22.759029942223272,19.387925492778205,26.99037689243598,26.352461684075717,25.722438128979928,20.54488051133011,23.567900866049875,22.53779925849693,19.383825524805232,25.57628739295334,25.020881496723607,20.421033156022553
2018-09-23 15:28:00.344,33.431853000000004,41.691537,25.696964666666666,24.60423566666667,23.98223366666667,21.088957666666673,19.121622,24.628677,26.131922,24.714074,24.773757,23.130675,26.567422,25.552812,24.97066,25.337602,24.596926,23.878179,24.691741,24.040253,23.214707,21.967354,21.200048,20.099471,26.14069540314814,23.854089069720253,22.75131800869694,19.24973666778752,27.004693811751746,26.365168314661354,25.732950260640852,20.44688386774078,23.559117935649468,22.52681673121993,19.245583284366102,25.57558820384026,25.018852311735053,20.32026101123941
2018-09-23 15:29:00.344,34.579407,41.59439,25.691685,24.564168666666664,23.95687933333333,21.047988,19.015032,24.610397,26.131922,24.72951,24.836266,23.164454,26.566431,25.546874,24.96175,25.299093,24.482785,23.910628,24.731433,23.937142,23.202063,21.992159,21.13832,20.013485,26.138729295617672,23.84062275411252,22.729830306133238,19.144291838684516,27.018667400698362,26.37628198368137,25.74028791511148,20.36810493182458,23.542798765806246,22.50310733591765,19.140085443391627,25.573502442958564,25.013883387844214,20.238806231577076
2018-09-23 15:30:00.344,34.472883,41.626111,25.685083,24.61252633333333,23.95457533333333,21.048695000000002,19.175886,24.630601,26.130927,24.704426,24.757882,23.03241,26.558504,25.541925,24.95482,25.3534,24.583384,23.900795,24.645273,24.000828,23.217625,21.94751,21.133498,20.065077,26.13644287299263,23.82555824815536,22.708170670594075,19.230919738259047,27.032300156413456,26.38659181831652,25.746812552379872,20.42461862130304,23.524807679459947,22.479169984787852,19.226662026099483,25.57034281474625,25.007941562164714,20.29272283420677
2018-09-23 15:31:00.344,35.051018,41.51806,25.677821999999995,24.58549133333333,23.915029999999998,20.976427333333334,19.0848,24.584421,26.128938,24.661974,24.827336,23.060047,26.55355,25.535986,24.94393,25.390922,24.443125,23.922427,24.689805,23.878509,23.176776,21.971323,21.047657,19.910302,26.133934736672373,23.81165865133533,22.689103637557068,19.176103914903933,27.045614165602974,26.3965743276031,25.7532753205666,20.38605304413085,23.507777647365646,22.457698056235234,19.171796606789048,25.566413441211253,25.001629143051485,20.251613658264088
2018-09-23 15:32:00.344,35.514881,41.514094,25.668911,24.49676333333333,23.858086,20.947633666666665,18.957861,24.527657,26.130927,24.675482,24.72117,23.058000000000003,26.546615000000006,25.527078,24.93304,25.25861,24.451831,23.779849,24.615261,23.878509,23.080488,21.865158,21.077557,19.900186,26.131165594674762,23.796417467976127,22.66748530933722,19.07524656464912,27.05861174909503,26.40601002274981,25.758834660588604,20.312651918130427,23.48871602103077,22.43318788914091,19.070889798613507,25.56420826461893,24.996221356507178,20.175732194122666
2018-09-23 15:33:00.344,35.40061,41.422895,25.66263966666667,24.51343833333333,23.822311000000006,20.890893,19.062513,24.523808,26.131922,24.662939,24.839242,23.041622,26.54067,25.521139,24.92611,25.30403,24.411204,23.825081,24.602676,23.765289000000006,23.098968,21.86615,20.979178,19.827351,26.12822084169343,23.782299851865982,22.64829419735325,19.126881547898094,27.07131593016032,26.41523180096391,25.76445101468349,20.34524978772071,23.471895764490604,22.41190204829186,19.122476095085467,25.562146889008478,24.99118630364454,20.205928752462718
2018-09-23 15:34:00.344,35.653362,41.415956,25.653067333333336,24.47933166666667,23.834499333333333,20.866443666666665,19.066389,24.523808,26.129933,24.68127,24.751929,22.956663,26.530762,25.51322,24.91522,25.211215,24.450864000000006,23.775916,24.517483,23.847171,23.138844,21.77586,20.922273,19.901198,26.12525308593627,23.771404746330234,22.634466184596015,19.134348923238367,27.083764766429315,26.424617546278053,25.770867964713148,20.35031203979732,23.45707678879836,22.395105797935727,19.12989445077447,25.558884906150393,24.985960881945378,20.208653680514217
2018-09-23 15:35:00.344,33.534503,41.447677,25.64745733333333,24.448952,23.81301033333333,20.845797333333334,18.904566,24.477627,26.132916,24.633995,24.795585,23.03548,26.527790000000003,25.506292,24.90829,25.222076,24.375414000000006,23.749366,24.611389000000006,23.774387,23.053255,21.805626,20.935775,19.795991,26.122217807747912,23.75996250086434,22.618823532713915,19.020505053857832,27.09596500200388,26.433768941492648,25.77683574741089,20.269498292828462,23.443254353183857,22.377601097385373,19.016002615067464,25.557898721669336,24.98231429952322,20.125577091711182
2018-09-23 15:36:00.344,33.509325,41.370356,25.640526,24.49143833333333,23.79782433333333,20.812622,18.836736,24.441068,26.131922,24.664869,24.749944,22.921861,26.521845000000006,25.500353,24.89938,25.200353,24.451831,23.822131,24.489408,23.814823,23.089242,21.711367000000006,20.877905,19.848594,26.118976403127927,23.74526770050661,22.597716897836627,18.949548185813338,27.107902594396762,26.442263395975644,25.781509264616613,20.21533416872069,23.426065221395568,22.35454471553915,18.944999984663106,25.555001217829147,24.97641411316516,20.069217983105368
2018-09-23 15:37:00.344,32.967989,41.40406,25.633595666666668,24.442552000000006,23.78162833333333,20.779560666666665,18.887124,24.463196,26.131922,24.611805,24.793601,22.934144,26.518872,25.492435,24.88948,25.195416,24.340592,23.791648,24.547494,23.746081,23.05131,21.756016,20.84029,19.742376,26.115532716487216,23.72982985725786,22.57629669279972,18.966228723535217,27.119583407962125,26.450341722587886,25.785745793727997,20.222921757112427,23.40821463250245,22.33125153763621,18.96163725805861,25.55202210272227,24.970408949212263,20.074667068845248
2018-09-23 15:38:00.344,33.736899,41.362425,25.625674,24.40082266666667,23.76797866666667,20.753496666666667,18.759216,24.475703,26.132916,24.635925,24.736053,22.90446,26.510946,25.486496,24.87958,25.072979,24.387989,23.7415,24.532973,23.76731,23.003653,21.701445,20.86826,19.690785,26.111857936066702,23.713198259390808,22.553095059733092,18.873490311492112,27.131008279992642,26.45796499068936,25.789305758771118,20.155110458725886,23.388848722066637,22.305955845948827,18.86885726850364,25.549406389036413,24.964392509988713,20.004773541516414
2018-09-23 15:39:00.344,33.53644,41.41199,25.619072666666664,24.41431566666667,23.76075966666667,20.731268,18.804759,24.395849,26.129933,24.676446,24.685451,22.820524,26.505001,25.478577,24.87364,25.150983,24.397662,23.694302,24.4836,23.805725,22.992954,21.624053,20.835467,19.734284,26.108004847910443,23.697098978108826,22.531242654860048,18.88559663810479,27.142191828295196,26.465368949390758,25.7928040054548,20.159369467420444,23.37062792092443,22.282452324461755,18.880923856077963,25.544762399531606,24.956921091931605,20.006981832093125
2018-09-23 15:40:00.344,33.178132,41.47246,25.611812,24.46330033333333,23.75786166666667,20.747976,18.857085,24.448764,26.129933,24.661974,24.759866,22.844067000000006,26.500047,25.472639,24.86275,25.253673000000006,24.396695,23.739533,24.501994,23.758212,23.013379,21.695491,20.816177,19.73226,26.104137245725003,23.684434957397,22.515285556352644,18.92015997686906,27.15317058366809,26.47301543750273,25.797257702294306,20.18199228768329,23.355711278590757,22.264755955493136,18.915449254827827,25.541575828162603,24.951386094285212,20.027576720158752
2018-09-23 15:41:00.344,33.634248,41.39712100000001,25.605540666666666,24.377469,23.722566,20.695141666666668,18.724332,24.400659,26.128938,24.666798,24.811461,22.872728,26.494102,25.46769,24.85483,25.109513,24.293194,23.7297,24.484568,23.682395,23.000735,21.680608,20.753485,19.651332,26.100270826297926,23.672674360021148,22.49997040947863,18.830894216941182,27.163959372898017,26.48068705616487,25.801826602690802,20.118495782567948,23.34212812515904,22.248017042228483,18.826147720899705,25.538347587440075,24.94590064925467,19.962073511391285
2018-09-23 15:42:00.344,34.31697,41.325747,25.59860866666667,24.27208066666667,23.677342666666664,20.673417666666666,18.751464,24.38238,26.128938,24.614699,24.769788,22.807218,26.486176,25.46373,24.84592,24.959428,24.168412,23.688402,24.467142000000006,23.641959,22.922927,21.66771,20.746733,19.60581,26.09640667340671,23.66124692600986,22.484991041839642,18.832771343930162,27.174568672644607,26.488303827134853,25.806419302581496,20.11677412577583,23.328691368351556,22.2314869346772,18.827991012691477,25.535712867634,24.94097253697381,19.958373057938566
2018-09-23 15:43:00.344,33.397959,41.320791,25.592009,24.396813666666667,23.678815666666665,20.66276033333333,18.81348,24.365062,26.125955,24.665834,24.782687,22.73966,26.485185,25.453832,24.83701,25.108525,24.351232,23.730684,24.42261,23.624773,22.989064000000006,21.632983,20.711047,19.644251,26.09264454368679,23.652335827555703,22.474291333964654,18.87337626933472,27.1850251784548,26.49616103779625,25.811815492308092,20.144261163090555,23.317838143320074,22.219294930549804,18.868563651885847,25.53195594608129,24.93579632802407,19.98389528522253
2018-09-23 15:44:00.344,33.871506,41.323765,25.58771833333333,24.32981433333333,23.66406433333333,20.616455666666667,18.693324,24.340047,26.125955,24.638819,24.74796,22.704858,26.481222,25.450863,24.83107,24.982138,24.284488,23.722817000000006,24.400343,23.634882,22.956968,21.588334,20.673431,19.587602,26.0889636665562,23.643735182950678,22.46340599823334,18.794471628858204,27.19533622056561,26.504026860027253,25.817241047077967,20.088850635203848,23.30834429022892,22.207668247327533,18.78962958766459,25.529527723041,24.931704001799744,19.926535674177163
2018-09-23 15:45:00.344,33.431853000000004,41.297,25.583427,24.338397666666665,23.65409866666667,20.609721,18.73596,24.353517,26.12496,24.583826,24.711248,22.669032,26.476268,25.448883,24.82513,25.128273,24.250633,23.636287,24.395503,23.640948,22.925845,21.578412,20.697544,19.553207,26.08535701525655,23.635427597658865,22.45291436011815,18.809863068238432,27.20550899801005,26.511871881304337,25.82274634978857,20.097653922760166,23.29939483438972,22.196624466893926,18.804995674505207,25.52702049009593,24.92763909818501,19.933410497773487
2018-09-23 15:46:00.344,33.717531,41.252391,25.575836666666664,24.326792,23.63445333333333,20.609565,18.782472,24.300601,26.123966,24.652326,24.742007,22.69974,26.472305,25.440965,24.81424,25.102601,24.209039,23.668736,24.408088,23.601523,22.893749,21.573451,20.709118,19.546126,26.081899376701426,23.629238748808323,22.44599231483654,18.84282250021652,27.215564154050828,26.519940420906018,25.82895681587377,20.120814944981607,23.29105964399111,22.188099338505737,18.83793147235455,25.52480099666213,24.924359587136003,19.954665554123498
2018-09-23 15:47:00.344,34.769213,41.123522,25.571876,24.351912,23.642325,20.618937333333328,18.808635,24.333312,26.126949,24.688024,24.724147,22.596356,26.468342,25.437996,24.80929,25.15987,24.244829,23.651037,24.334512,23.651057,22.941406,21.528802,20.689828,19.638182,26.078688538746675,23.626114975050807,22.443753211828152,18.867200897391566,27.225528255159865,26.52842359987525,25.83619752722916,20.13946491586382,23.286962949733358,22.185102469522747,18.862287569526426,25.52530630950577,24.923954218853282,19.97146088256849
2018-09-23 15:48:00.344,33.895716,41.113609,25.56560433333333,24.319014666666664,23.628261666666663,20.608898666666665,18.750495,24.306374,26.122971,24.597333,24.734069,22.562577,26.461406,25.433047,24.80236,25.089765,24.189693,23.677586,24.390662,23.571196,22.922927,21.567498,20.669573,19.589625,26.075712556997637,23.623944330254155,22.44223258855755,18.831665425804047,27.235410010052494,26.53709715596187,25.843772368289727,20.11616888852645,23.282943948037254,22.182190027964143,18.826730033942802,25.522920235881877,24.921497267145874,19.94634223057449
2018-09-23 15:49:00.344,33.693321000000005,41.1146,25.561644666666666,24.30027333333333,23.611627,20.562351,18.766968,24.280397,26.123966,24.635925,24.68942,22.544152,26.461406,25.428098,24.79543,25.03447,24.245796,23.620554,24.317087,23.605566,22.912228,21.489114,20.639674,19.558265,26.072932177953412,23.62180381683158,22.44040860851163,18.837623032035125,27.245210785135843,26.545807215102922,25.85141270399239,20.12083087302462,23.279706225021737,22.179514903130112,18.832666100734926,25.52243375511645,24.920621740511574,19.949208925030998
2018-09-23 15:50:00.344,34.449641,41.027366,25.555702666666665,24.203788333333332,23.59012366666667,20.565862666666668,18.756309,24.270776,26.125955,24.573213,24.619966,22.608639,26.45447,25.424138,24.7885,24.965352,24.131655,23.514358,24.369364,23.603545,22.797462,21.516895,20.682112,19.498581,26.07030737005431,23.61942239385796,22.438078196818662,18.83030735106705,27.254929319643225,26.55447598509055,25.85900796452363,20.116701565159406,23.27543429416727,22.17576316072316,18.82532861034484,25.523097619583787,24.920622020298968,19.943329929996477
2018-09-23 15:51:00.344,33.54225,40.981766,25.553723,24.24858566666667,23.57656133333333,20.570719,18.74565,24.315995,26.12496,24.611805,24.726131,22.550294,26.45348,25.422159,24.78553,24.969302,24.151968,23.624487,24.299661,23.547945,22.882078,21.534755,20.625206,19.552196,26.06779915447824,23.616643127001915,22.435058968343395,18.82117385335808,27.26456276988978,26.563050365996304,25.866468993968898,20.111119945849683,23.27233397358063,22.172445105175893,18.81617482894236,25.52245572894321,24.919582313660378,19.93604076758332
